method,num_images,seed,conf_thres_value,num_points,sampling_mode,near_filtering_strength,near_filtering_quorum,reconstruct_pose_opt,optimisation_iterations,optimisation_neighbourhood,image_mode,num_cameras,gt_eval,use_gt_extrinsics,use_gt_intrinsics,use_gt_points,pose_opt,run_mvs,pose_opt_module,eval_opt,depth_loss_mode,error_opa,depth_lambda,depth_conf_mode,depth_conf_shifted,loss_multiplier,pose_loss_multiplier,choice,dataset,camera_type,copy_mode,val_step,num_steps,colmap_mode,splatting_strategy,camera_src,pcd_src,align_mode,align_glue,shared_camera,keep_backup_cams,random_init,use_ba,feature_extractor,max_ba_iterations,source,series_label_override,dataset_collection,psnr,lpips,ssim,num_GS,eval_rte,eval_rre,depth_l1,depth_abs_rel,quality,avge,real_num_points,file_path,gsplat_file_path,folder,rre,rte,num_aligned,alignment_scale,pred_depth_l1,pred_depth_absrel,pred_depth_rmse,inference_time,peak_memory_mb,peak_memory_reserved_mb,processing_time,sfm_file_path,input_folder,output_folder,initial_points,failed_sfm_file_path,gsplat_cfg_file_path,plot_series,num_images_jitter
colmap,20,42,,102,,,,,0,10,minfarthestpose,20,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,stump,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,outdoor,11.157958984375,0.794369637966156,0.2800576090812683,104743,0.0016782345483079553,0.3359565734863281,,,-0.213513630175451,0.5731531591508372,102,/home/ojab2/work/git/gsplat/results/colmap_outputs/stump_2_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/stump_2_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_steps15000/stats/val_step14999.json,stump_2_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_steps15000,0.336,0.004538,3,0.422682,,,,3.393165349960327,9344,9344,0,/home/ojab2/work/git/vggt/colmap_outputs/stump_2_n20_s42_default_minfarthestpose_sharedcam/eval_results.json,stump_2_n20_s42_default_minfarthestpose_sharedcam,stump_2_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_steps15000_val_step14999.json,102,,,colmap,20.0
colmap,20,42,,575,,,,,0,10,minfarthestpose,20,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,kitchen,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,16.582124710083008,0.4183812439441681,0.3789697289466858,636942,0.0020389107521623373,0.16731595993041992,,,0.17686882946226337,0.4094679437567417,575,/home/ojab2/work/git/gsplat/results/colmap_outputs/kitchen_2_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/kitchen_2_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_steps15000/stats/val_step14999.json,kitchen_2_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_steps15000,0.1673,0.007541,11,0.911316,,,,3.45123553276062,8822,8822,0,/home/ojab2/work/git/vggt/colmap_outputs/kitchen_2_n20_s42_default_minfarthestpose_sharedcam/eval_results.json,kitchen_2_n20_s42_default_minfarthestpose_sharedcam,kitchen_2_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_steps15000_val_step14999.json,575,,,colmap,20.0
colmap,20,42,,600,,,,,0,10,minfarthestpose,20,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,counter,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,16.78005599975586,0.5113248825073242,0.5714883208274841,667264,0.0011932066408917308,0.12131094932556152,,,0.2357455791785703,0.39564068181976697,600,/home/ojab2/work/git/gsplat/results/colmap_outputs/counter_2_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/counter_2_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_steps15000/stats/val_step14999.json,counter_2_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_steps15000,0.1213,0.004206,13,0.894575,,,,11.622976779937744,7234,7234,0,/home/ojab2/work/git/vggt/colmap_outputs/counter_2_n20_s42_default_minfarthestpose_sharedcam/eval_results.json,counter_2_n20_s42_default_minfarthestpose_sharedcam,counter_2_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_steps15000_val_step14999.json,600,,,colmap,20.0
colmap,20,42,,984,,,,,0,10,minfarthestpose,20,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,bonsai,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,10.349443435668945,0.7991341948509216,0.3016880452632904,1000000,0.4587344527244568,28.534330368041992,,,-0.2187778469492197,0.5756845930135115,984,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_steps15000/stats/val_step14999.json,bonsai_2_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_steps15000,9.1207,2.010802,13,1.010898,,,,8.479376554489136,6712,6712,0,/home/ojab2/work/git/vggt/colmap_outputs/bonsai_2_n20_s42_default_minfarthestpose_sharedcam/eval_results.json,bonsai_2_n20_s42_default_minfarthestpose_sharedcam,bonsai_2_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_steps15000_val_step14999.json,984,,,colmap,20.0
colmap,20,42,,2501,,,,,0,10,minfarthestpose,20,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,garden,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,outdoor,19.223548889160156,0.4315952658653259,0.3711417615413666,1000000,0.001077398774214089,0.0929824560880661,,,0.21304952966616944,0.4121862402830013,2501,/home/ojab2/work/git/gsplat/results/colmap_outputs/garden_2_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/garden_2_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_steps15000/stats/val_step14999.json,garden_2_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_steps15000,0.093,0.00467,20,1.107978,,,,8.679940223693848,9086,9086,0,/home/ojab2/work/git/vggt/colmap_outputs/garden_2_n20_s42_default_minfarthestpose_sharedcam/eval_results.json,garden_2_n20_s42_default_minfarthestpose_sharedcam,garden_2_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_steps15000_val_step14999.json,2501,,,colmap,20.0
colmap,20,42,,,,,,,0,10,minfarthestpose,20,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,bicycle,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat_cfg,,outdoor,,,,,,,,,,,,/home/ojab2/work/git/gsplat/results/colmap_outputs/bicycle_4_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_steps15000/stats/config.json,,bicycle_4_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_steps15000,,,,,,,,,,,,,bicycle_4_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_steps15000,,,,/home/ojab2/work/git/gsplat/results/colmap_outputs/bicycle_4_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_steps15000/stats/config.json,colmap,20.0
colmap,20,42,,,,,,,0,10,minfarthestpose,20,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,lego,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat_cfg,,synthetic,,,,,,,,,,,,/home/ojab2/work/git/gsplat/results/colmap_outputs/lego_1_n20_s42_default_mpinhole_minfarthestpose_sharedcam_i20_gteval_steps15000/stats/config.json,,lego_1_n20_s42_default_mpinhole_minfarthestpose_sharedcam_i20_gteval_steps15000,,,,,,,,,,,,,lego_1_n20_s42_default_mpinhole_minfarthestpose_sharedcam_i20_gteval_steps15000,,,,/home/ojab2/work/git/gsplat/results/colmap_outputs/lego_1_n20_s42_default_mpinhole_minfarthestpose_sharedcam_i20_gteval_steps15000/stats/config.json,colmap,20.0
colmap,20,42,,,,,,,0,10,minfarthestpose,20,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,drums,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat_cfg,,synthetic,,,,,,,,,,,,/home/ojab2/work/git/gsplat/results/colmap_outputs/drums_1_n20_s42_default_mpinhole_minfarthestpose_sharedcam_i20_gteval_steps15000/stats/config.json,,drums_1_n20_s42_default_mpinhole_minfarthestpose_sharedcam_i20_gteval_steps15000,,,,,,,,,,,,,drums_1_n20_s42_default_mpinhole_minfarthestpose_sharedcam_i20_gteval_steps15000,,,,/home/ojab2/work/git/gsplat/results/colmap_outputs/drums_1_n20_s42_default_mpinhole_minfarthestpose_sharedcam_i20_gteval_steps15000/stats/config.json,colmap,20.0
colmap,30,42,,172,,,,,0,10,minfarthestpose,30,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,ship,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,synthetic,16.88872718811035,0.4083384573459625,0.5996946692466736,183435,0.0208862517029047,3.2384636402130127,0.07897612452507019,0.05965162068605423,0.3178248165721162,0.3538352577892912,172,/home/ojab2/work/git/gsplat/results/colmap_outputs/ship_1_n30_s42_default_mpinhole_minfarthestpose_sharedcam_i30_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/ship_1_n30_s42_default_mpinhole_minfarthestpose_sharedcam_i30_gteval_steps15000/stats/val_step14999.json,ship_1_n30_s42_default_mpinhole_minfarthestpose_sharedcam_i30_gteval_steps15000,3.2385,0.035257,6,0.5679,,,,3.161612033843994,6532,6532,0,/home/ojab2/work/git/vggt/colmap_outputs/ship_1_n30_s42_default_mpinhole_minfarthestpose_sharedcam/eval_results.json,ship_1_n30_s42_default_mpinhole_minfarthestpose_sharedcam,ship_1_n30_s42_default_mpinhole_minfarthestpose_sharedcam_i30_gteval_steps15000_val_step14999.json,172,,,colmap,30.0
colmap,30,42,,245,,,,,0,10,minfarthestpose,30,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,bicycle,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,outdoor,14.077865600585938,0.784950852394104,0.2591404318809509,264668,0.006391197443008423,0.3337806165218353,,,-0.16585948763147731,0.5615953835422857,245,/home/ojab2/work/git/gsplat/results/colmap_outputs/bicycle_4_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/bicycle_4_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_steps15000/stats/val_step14999.json,bicycle_4_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_steps15000,0.3338,0.009274,6,0.52756,,,,7.97350811958313,1434,1434,0,/home/ojab2/work/git/vggt/colmap_outputs/bicycle_4_n30_s42_default_minfarthestpose_sharedcam/eval_results.json,bicycle_4_n30_s42_default_minfarthestpose_sharedcam,bicycle_4_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_steps15000_val_step14999.json,245,,,colmap,30.0
colmap,30,42,,413,,,,,0,10,minfarthestpose,30,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,lego,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,synthetic,16.01102066040039,0.2585829496383667,0.6198015213012695,453033,0.38668182492256165,21.29117774963379,0.06591394543647766,0.05419984459877014,0.40577105642372013,0.30008017329109027,413,/home/ojab2/work/git/gsplat/results/colmap_outputs/lego_1_n30_s42_default_mpinhole_minfarthestpose_sharedcam_i30_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/lego_1_n30_s42_default_mpinhole_minfarthestpose_sharedcam_i30_gteval_steps15000/stats/val_step14999.json,lego_1_n30_s42_default_mpinhole_minfarthestpose_sharedcam_i30_gteval_steps15000,21.1938,0.973657,14,0.804279,,,,21.007774114608765,6010,6010,0,/home/ojab2/work/git/vggt/colmap_outputs/lego_1_n30_s42_default_mpinhole_minfarthestpose_sharedcam/eval_results.json,lego_1_n30_s42_default_mpinhole_minfarthestpose_sharedcam,lego_1_n30_s42_default_mpinhole_minfarthestpose_sharedcam_i30_gteval_steps15000_val_step14999.json,413,,,colmap,30.0
colmap,30,42,,2748,,,,,0,10,minfarthestpose,30,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,counter,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,22.41564178466797,0.29226407408714294,0.7693297266960144,1000000,0.0004540314548648894,0.027827588841319084,,,0.5910277287242782,0.2594264125195249,2748,/home/ojab2/work/git/gsplat/results/colmap_outputs/counter_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/counter_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_steps15000/stats/val_step14999.json,counter_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_steps15000,0.0278,0.001854,30,1.015369,,,,23.2292320728302,7298,7298,0,/home/ojab2/work/git/vggt/colmap_outputs/counter_2_n30_s42_default_minfarthestpose_sharedcam/eval_results.json,counter_2_n30_s42_default_minfarthestpose_sharedcam,counter_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_steps15000_val_step14999.json,2748,,,colmap,30.0
colmap,30,42,,3284,,,,,0,10,minfarthestpose,30,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,kitchen,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,20.038036346435547,0.2136961668729782,0.4459270238876343,1000000,0.0014420385705307126,0.1296732872724533,,,0.4063723189362928,0.32265658364268435,3284,/home/ojab2/work/git/gsplat/results/colmap_outputs/kitchen_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/kitchen_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_steps15000/stats/val_step14999.json,kitchen_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_steps15000,0.1297,0.005747,29,0.982852,,,,6.868884086608887,8886,8886,0,/home/ojab2/work/git/vggt/colmap_outputs/kitchen_2_n30_s42_default_minfarthestpose_sharedcam/eval_results.json,kitchen_2_n30_s42_default_minfarthestpose_sharedcam,kitchen_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_steps15000_val_step14999.json,3284,,,colmap,30.0
colmap,30,42,,7287,,,,,0,10,minfarthestpose,30,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,bonsai,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,17.49349594116211,0.40983304381370544,0.5660527348518372,1000000,0.024453144520521164,0.8960906267166138,,,0.3084280078406455,0.36212974262939995,7287,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_steps15000/stats/val_step14999.json,bonsai_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_steps15000,0.8961,0.102826,29,1.045893,,,,47.781490325927734,6776,6776,0,/home/ojab2/work/git/vggt/colmap_outputs/bonsai_2_n30_s42_default_minfarthestpose_sharedcam/eval_results.json,bonsai_2_n30_s42_default_minfarthestpose_sharedcam,bonsai_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_steps15000_val_step14999.json,7287,,,colmap,30.0
colmap,30,42,,8050,,,,,0,10,minfarthestpose,30,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,garden,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,outdoor,20.411449432373047,0.3560362756252289,0.4132591187953949,1000000,0.0009017979027703404,0.08188437670469284,,,0.30631907335576336,0.377040834449024,8050,/home/ojab2/work/git/gsplat/results/colmap_outputs/garden_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/garden_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_steps15000/stats/val_step14999.json,garden_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_steps15000,0.0819,0.003754,30,1.031037,,,,16.621281385421753,9150,9150,0,/home/ojab2/work/git/vggt/colmap_outputs/garden_2_n30_s42_default_minfarthestpose_sharedcam/eval_results.json,garden_2_n30_s42_default_minfarthestpose_sharedcam,garden_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_steps15000_val_step14999.json,8050,,,colmap,30.0
colmap,30,42,,,,,,,0,10,minfarthestpose,30,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,colmap,stump,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat_cfg,,outdoor,,,,,,,,,,,,/home/ojab2/work/git/gsplat/results/colmap_outputs/stump_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_steps15000/stats/config.json,,stump_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_steps15000,,,,,,,,,,,,,stump_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_steps15000,,,,/home/ojab2/work/git/gsplat/results/colmap_outputs/stump_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_steps15000/stats/config.json,colmap,30.0
