choice,dataset,num_points,sampling_mode,rre,rte,psnr,lpips,ssim,quality
VGGT,drums,4350,imagefps,0.173,0.01002,19.699569702148438,0.11938609182834625,0.8385370969772339,0.6879170477932501
VGGT,drums,4350,random,0.173,0.01002,19.66925811767578,0.12036142498254776,0.8374549746513367,0.68612084457865
VGGT,drums,4350,voxels,0.173,0.01002,19.675601959228516,0.11957711726427078,0.8383272886276245,0.6872325888250925
VGGT,drums,8700,confidence,0.173,0.01002,19.664770126342773,0.11611192673444748,0.837317705154419,0.6885806061351663
VGGT,drums,8700,imagefps,0.173,0.01002,19.671777725219727,0.11581197381019592,0.837512195110321,0.6890092694271377
VGGT,drums,8700,random,0.173,0.01002,19.666784286499023,0.1157253086566925,0.8373401761054993,0.6888696994388003
VGGT,drums,8700,voxels,0.173,0.01002,19.649755477905273,0.11579854786396027,0.837120532989502,0.688380695477641
VGGT,drums,26382,ba,0.2352,0.010833,18.583505630493164,0.1110665500164032,0.8146345019340515,0.6584065884952037
VGGT,drums,43500,confidence,0.173,0.01002,19.651517868041992,0.1089560016989708,0.8361566066741943,0.6920734266614357
VGGT,drums,43500,imagefps,0.173,0.01002,19.673831939697266,0.10908649861812592,0.8361718654632568,0.6924150198252654
VGGT,drums,43500,random,0.173,0.01002,19.64861297607422,0.10844607651233673,0.8361583352088928,0.6923354118384657
VGGT,drums,43500,voxels,0.173,0.01002,19.649368286132812,0.10867449641227722,0.8362057209014893,0.6922361100548812
VGGT,drums,87000,confidence,0.173,0.01002,19.682579040527344,0.10690177977085114,0.8362765908241272,0.6939868379560982
VGGT,drums,87000,imagefps,0.173,0.01002,19.636329650878906,0.10716751962900162,0.8352802991867065,0.6923837041393976
VGGT,drums,87000,random,0.173,0.01002,19.67629051208496,0.10622599720954895,0.8359296321868896,0.6940846336670244
VGGT,drums,87000,voxels,0.173,0.01002,19.638874053955078,0.10592237114906311,0.8353294730186462,0.6932281895145491
VGGT,drums,435000,confidence,0.173,0.01002,19.643455505371094,0.10298817604780197,0.8345218896865845,0.6946519917970047
VGGT,drums,435000,imagefps,0.173,0.01002,19.64913558959961,0.10315567255020142,0.8343105912208557,0.6945302192850341
VGGT,drums,435000,random,0.173,0.01002,19.641159057617188,0.10259675234556198,0.8342053890228271,0.6946659964485706
VGGT,drums,435000,voxels,0.173,0.01002,19.64775276184082,0.10318596661090851,0.8346594572067261,0.694689926522517
VGGT,drums,870000,confidence,0.173,0.01002,19.66815757751465,0.10209494829177856,0.8348743319511414,0.6958669193229402
VGGT,drums,870000,imagefps,0.173,0.01002,19.652835845947266,0.10257615149021149,0.834069013595581,0.694815198135035
VGGT,drums,870000,random,0.173,0.01002,19.656919479370117,0.10183025151491165,0.8342623114585876,0.6954642927456862
VGGT,drums,870000,voxels,0.173,0.01002,19.665695190429688,0.10247674584388733,0.8347083926200867,0.6954886015163295
